record_id_wav,record_id_text
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003001001020-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003001001023-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002001001-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002001003-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002001005-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002001006-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002001007-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003002001011-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002001012-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002001014-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002001015-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002001015-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002001015-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002001015-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002001017-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002001018-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002001018-promptIp16_B1_en_36_243_100,speakerIp16_B1a_003002001018-promptIp16_B1_en_36_243_100
speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_103
speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003002001019-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002001-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_103
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_105,speakerIp16_B1a_003002002002-promptIp16_B1_en_35_246_105
speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002003-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002004-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002005-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002005-promptIp16_B1_en_36_242_100,speakerIp16_B1a_003002002005-promptIp16_B1_en_36_242_100
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002002006-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002007-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002002009-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002002010-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002002011-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_100,speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_100
speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_101,speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_101
speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_102,speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_102
speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_103,speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_103
speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_104,speakerIp16_B1a_003002002012-promptIp16_B1_en_35_246_104
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002002013-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002002014-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_100,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_100
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_101,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_101
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_102,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_102
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_103,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_103
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_104,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_104
speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_105,speakerIp16_B1a_003002002015-promptIp16_B1_en_35_247_105
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002016-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_103
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_104,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_104
speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_105,speakerIp16_B1a_003002002017-promptIp16_B1_en_35_248_105
speakerIp16_B1a_003002002017-promptIp16_B1_en_36_242_100,speakerIp16_B1a_003002002017-promptIp16_B1_en_36_242_100
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002018-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002018-promptIp16_B1_en_36_243_100,speakerIp16_B1a_003002002018-promptIp16_B1_en_36_243_100
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_100,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_100
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_101,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_101
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_102,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_102
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_103,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_103
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_104,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_104
speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_105,speakerIp16_B1a_003002002019-promptIp16_B1_en_35_245_105
speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_100,speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_100
speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_101,speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_101
speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_102,speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_102
speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_103,speakerIp16_B1a_003002002020-promptIp16_B1_en_35_248_103
