wav_filename,wav_filesize,transcript
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013065/myst_013065_2013-11-15_13-50-52_EE_1.1/myst_013065_2013-11-15_13-50-52_EE_1.1_018.wav,372736,i think they represent electricity going through the d cell light bulb and making energy so like they represent electricity and energy maybe
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002283/myst_002283_2015-03-13_08-40-16_LS_1.1/myst_002283_2015-03-13_08-40-16_LS_1.1_010.wav,373008,the human body is a system and all the systems work together like how uhm your nose breathes breathes in air and helps you breathe
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002105/myst_002105_2014-04-30_11-09-16_LS_4.2/myst_002105_2014-04-30_11-09-16_LS_4.2_014.wav,475920,it uses its shell to protect itself from creatures that might eat it like birds and wolves and others
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2013-11-20_10-19-12_EE_1.2/myst_013042_2013-11-20_10-19-12_EE_1.2_007.wav,153490,it is closed that means energy is running
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007082/myst_007082_2014-04-24_09-36-18_EE_3.3/myst_007082_2014-04-24_09-36-18_EE_3.3_034.wav,252006,the magnet is giving the the nail a magnetic force and it's picking up the paper
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012030/myst_012030_2013-11-20_09-36-53_MX_1.3/myst_012030_2013-11-20_09-36-53_MX_1.3_006.wav,66138,gravel and water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-01-30_10-35-48_MX_1.2/myst_005016_2014-01-30_10-35-48_MX_1.2_019.wav,164736,the mass is creating a larger amount because of more mixtures being brought into
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022202/myst_022202_2015-01-22_11-28-34_LS_3.4/myst_022202_2015-01-22_11-28-34_LS_3.4_007.wav,247162,that the heart like one side of the heart pumps all the way through the body the other side just pumps to the lungs and back
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997702/myst_997702_2011-26-01_00-00-00_MS_3.3/myst_997702_2011-26-01_00-00-00_MS_3.3_008.wav,107436,um you could fill it to the brim
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993201/myst_993201_2008-23-10_00-00-00_VB_4.3/myst_993201_2008-23-10_00-00-00_VB_4.3_116.wav,11116,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-09-02_00-00-00_WA_3.2/myst_990503_2010-09-02_00-00-00_WA_3.2_017.wav,361932,when it's very cool like twenty two or twenty degrees or lower it only loses zero or one milliliter
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996228/myst_996228_2009-15-01_00-00-00_MS_3.3/myst_996228_2009-15-01_00-00-00_MS_3.3_022.wav,196204,um using something more scientific like um
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013022/myst_013022_2014-02-20_14-09-44_EE_4.2/myst_013022_2014-02-20_14-09-44_EE_4.2_036.wav,206264,at about up about thirteen fourteen
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996711/myst_996711_2011-12-01_00-00-00_MS_1.2/myst_996711_2011-12-01_00-00-00_MS_1.2_008.wav,40268,a doorknob high
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2014-03-10_12-24-48_SRL_2.2/myst_012032_2014-03-10_12-24-48_SRL_2.2_011.wav,68818,the water will flow faster
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-03-11_13-12-04_LS_2.1/myst_002123_2014-03-11_13-12-04_LS_2.1_033.wav,415812,plants need shelter for like cold weather and just like bad weather like strong winds cause some plants will tip over or just get kind of wilted if they don't have shelter
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012030/myst_012030_2014-03-10_13-13-13_SRL_2.2/myst_012030_2014-03-10_13-13-13_SRL_2.2_016.wav,202168,during a flood the water goes up higher than it's supposed to
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990352/myst_990352_2009-23-04_00-00-00_MS_4.2/myst_990352_2009-23-04_00-00-00_MS_4.2_008.wav,51756,yes we did
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004033/myst_004033_2013-12-17_09-50-55_EE_2.2/myst_004033_2013-12-17_09-50-55_EE_2.2_005.wav,144920,for both of the lightbulbs they have to share one d cell
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990038/myst_990038_2008-23-04_00-00-00_MS_1.2/myst_990038_2008-23-04_00-00-00_MS_1.2_016.wav,207788,no because everybody wasn't the same some were like this big and some were like this big
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005026/myst_005026_2014-02-03_10-25-40_MX_1.3/myst_005026_2014-02-03_10-25-40_MX_1.3_031.wav,50188,bye marnie
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002112/myst_002112_2014-02-28_12-56-56_LS_1.1/myst_002112_2014-02-28_12-56-56_LS_1.1_022.wav,361192,there a part of like um they all work together and yeah so
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-09-05_00-00-00_MS_3.3/myst_990045_2008-09-05_00-00-00_MS_3.3_074.wav,133292,and then one hundred one hundred and fifty and then two hundred
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007244/myst_007244_2015-02-17_10-45-23_LS_1.1/myst_007244_2015-02-17_10-45-23_LS_1.1_006.wav,287218,this system has living organisms which go together to make the whole body a system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990044/myst_990044_2008-16-05_00-00-00_MS_4.3/myst_990044_2008-16-05_00-00-00_MS_4.3_150.wav,122156,we would put it down right
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995535/myst_995535_2010-11-03_00-00-00_ME_4.2/myst_995535_2010-11-03_00-00-00_ME_4.2_013.wav,467788,um well uh it relates to that because the more wire wraps you add the more electricity is flowing through that um core or what's ever under where the wires are wrapping
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995308/myst_995308_2009-12-02_00-00-00_ME_1.1/myst_995308_2009-12-02_00-00-00_ME_1.1_011.wav,267372,we stuck magnets to our desks and s like other steel thing
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/017092/myst_017092_2014-05-21_07-55-25_EE_4.2/myst_017092_2014-05-21_07-55-25_EE_4.2_024.wav,69892,i see numbers
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988451/myst_988451_2009-20-11_00-00-00_VB_1.1/myst_988451_2009-20-11_00-00-00_VB_1.1_030.wav,104140,it's all about trying different things
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-11-09_00-00-00_VB_1.3/myst_996411_2009-11-09_00-00-00_VB_1.3_002.wav,149580,we've been learning about graphs a little and about pendulums
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2013-11-21_12-30-24_EE_1.2/myst_013018_2013-11-21_12-30-24_EE_1.2_012.wav,431172,well the switch so there's there's there's a d cell and it has a wire and it's attached to a switch so the switch goes like there and then it pulls down so it gives more energy to that wire
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990057/myst_990057_2008-12-05_00-00-00_MS_3.3/myst_990057_2008-12-05_00-00-00_MS_3.3_098.wav,17068,forty
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007073/myst_007073_2014-03-07_09-50-30_EE_1.4/myst_007073_2014-03-07_09-50-30_EE_1.4_005.wav,54544,it gets smaller
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990348/myst_990348_2009-16-04_00-00-00_MS_2.1/myst_990348_2009-16-04_00-00-00_MS_2.1_018.wav,35564,the disk
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2014-03-10_12-41-19_SRL_2.1/myst_012032_2014-03-10_12-41-19_SRL_2.1_007.wav,113600,erosion and deposition
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993211/myst_993211_2008-16-10_00-00-00_VB_3.2/myst_993211_2008-16-10_00-00-00_VB_3.2_012.wav,418636,yeah that that whe that uh left is the way that uh
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002300/myst_002300_2015-05-18_13-00-22_LS_4.2/myst_002300_2015-05-18_13-00-22_LS_4.2_029.wav,57666,a cat is looking at a tree
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990083/myst_990083_2008-14-05_00-00-00_MS_4.1/myst_990083_2008-14-05_00-00-00_MS_4.1_091.wav,39340,mmm hmm yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007082/myst_007082_2014-04-24_09-36-18_EE_3.3/myst_007082_2014-04-24_09-36-18_EE_3.3_030.wav,402044,are the magnet is taken off and then the paper clip in the nail there is no more magnetic force
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995736/myst_995736_2011-11-02_00-00-00_ME_2.1/myst_995736_2011-11-02_00-00-00_ME_2.1_028.wav,346092,um the battery and the light bulb are both the same because they use energy or have energy in them
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2013-12-04_13-55-45_EE_1.3/myst_013023_2013-12-04_13-55-45_EE_1.3_003.wav,293882,the nail is um making a complete circuit even though the metal is up
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007088/myst_007088_2014-04-24_09-11-20_EE_2.3/myst_007088_2014-04-24_09-11-20_EE_2.3_028.wav,139758,so we were connected on the minus sign and they were connected on the plus sign
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002104/myst_002104_2014-03-04_09-20-04_LS_1.3/myst_002104_2014-03-04_09-20-04_LS_1.3_011.wav,92184,because plants don't eat anything
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2008-15-12_00-00-00_ME_2.3/myst_997272_2008-15-12_00-00-00_ME_2.3_089.wav,19660,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993211/myst_993211_2008-22-10_00-00-00_VB_4.1/myst_993211_2008-22-10_00-00-00_VB_4.1_064.wav,173996,um ten centimeter and twenty centimeter aluminum foil
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013031/myst_013031_2013-11-14_13-53-15_EE_1.1/myst_013031_2013-11-14_13-53-15_EE_1.1_029.wav,237846,they have to be connected to the battery and connected to the side of the light bulb and the bottom of the light bulb
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013061/myst_013061_2013-12-05_12-55-16_EE_1.4/myst_013061_2013-12-05_12-55-16_EE_1.4_030.wav,72492,they would pollute the air
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002119/myst_002119_2014-03-21_08-40-35_LS_2.3/myst_002119_2014-03-21_08-40-35_LS_2.3_017.wav,163978,there's like lungs and there's a heart there's lots
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013020/myst_013020_2013-12-11_13-30-47_EE_2.1/myst_013020_2013-12-11_13-30-47_EE_2.1_019.wav,50044,the lights will be bright
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990575/myst_990575_2010-14-04_00-00-00_MS_3.2/myst_990575_2010-14-04_00-00-00_MS_3.2_001.wav,26956,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002304/myst_002304_2015-03-13_13-09-58_LS_1.3/myst_002304_2015-03-13_13-09-58_LS_1.3_036.wav,265044,they're a consumer because bacteria and fungi they do pretty much the same thing to animals and foods
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996409/myst_996409_2009-07-10_00-00-00_VB_4.2/myst_996409_2009-07-10_00-00-00_VB_4.2_021.wav,401132,i found out that when it's the stick is closer to the flipper base it um goes farther and when it's um farther away from the flipper base it goes a shorter distance
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990043/myst_990043_2008-23-04_00-00-00_MS_1.2/myst_990043_2008-23-04_00-00-00_MS_1.2_064.wav,235948,like you have to measure for um like how big your beds are or how tall you are
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002304/myst_002304_2015-03-13_13-09-58_LS_1.3/myst_002304_2015-03-13_13-09-58_LS_1.3_040.wav,75238,thing that makes them really fat
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990020/myst_990020_2008-01-05_00-00-00_MS_2.3/myst_990020_2008-01-05_00-00-00_MS_2.3_172.wav,13100,yeah
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996433/myst_996433_2009-03-09_00-00-00_VB_1.1/myst_996433_2009-03-09_00-00-00_VB_1.1_003.wav,308108,um they're about um like how things like how they move like how they keep on spinning
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007081/myst_007081_2014-04-24_09-51-32_EE_4.2/myst_007081_2014-04-24_09-51-32_EE_4.2_001.wav,62044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012011/myst_012011_2014-02-12_10-48-18_SRL_1.1/myst_012011_2014-02-12_10-48-18_SRL_1.1_019.wav,170766,well um they're different places it might be like the delta or the desert
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002109/myst_002109_2014-03-21_08-05-47_LS_2.3/myst_002109_2014-03-21_08-05-47_LS_2.3_024.wav,254720,it could be telling me that humans yeast and plants have cells
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996718/myst_996718_2011-25-01_00-00-00_MS_3.2/myst_996718_2011-25-01_00-00-00_MS_3.2_028.wav,58412,um i well it looks like the fifty's about one fourth of the cup so i would estimate that's
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2013-12-17_13-13-34_MX_3.2/myst_012032_2013-12-17_13-13-34_MX_3.2_017.wav,55956,that they're all different
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-16-02_00-00-00_WA_3.4/myst_990503_2010-16-02_00-00-00_WA_3.4_027.wav,252972,k people make condensation chambers to see if condensation happens in the chamber
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013015/myst_013015_2013-12-04_13-59-49_EE_1.3/myst_013015_2013-12-04_13-59-49_EE_1.3_001.wav,33044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993758/myst_993758_2011-02-03_00-00-00_VB_3.3/myst_993758_2011-02-03_00-00-00_VB_3.3_013.wav,437260,well you can fi you can figure out lots of things you can figure out which you can figure out which variable or what changes the result of the experiment
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993203/myst_993203_2008-01-10_00-00-00_VB_1.2/myst_993203_2008-01-10_00-00-00_VB_1.2_020.wav,169580,because we wanted to tell which is making the difference
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2013-11-21_08-42-24_MX_1.3/myst_012021_2013-11-21_08-42-24_MX_1.3_017.wav,45800,no
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990378/myst_990378_2009-04-05_00-00-00_ME_3.3/myst_990378_2009-04-05_00-00-00_ME_3.3_026.wav,109996,yes
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990015/myst_990015_2008-24-04_00-00-00_MS_1.3/myst_990015_2008-24-04_00-00-00_MS_1.3_044.wav,180844,oh because it's probably easier to use a meter stick
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990037/myst_990037_2008-07-05_00-00-00_MS_2.3/myst_990037_2008-07-05_00-00-00_MS_2.3_110.wav,39948,we did it in groups
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2013-11-14_10-52-24_MX_1.2/myst_012001_2013-11-14_10-52-24_MX_1.2_029.wav,37090,the mixture to solute
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007089/myst_007089_2014-04-18_11-02-48_EE_2.2/myst_007089_2014-04-18_11-02-48_EE_2.2_027.wav,235332,i notice that there are two batteries are connecting each other but it's only using even my other one which is using to
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013042/myst_013042_2013-11-15_13-50-32_EE_1.1/myst_013042_2013-11-15_13-50-32_EE_1.1_028.wav,89958,i think it would not glow
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997679/myst_997679_2011-03-02_00-00-00_ME_2.4/myst_997679_2011-03-02_00-00-00_ME_2.4_008.wav,306284,well the wire must be from going th the wire of the mystery board must be going from point a to point b
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990080/myst_990080_2008-07-05_00-00-00_MS_3.1/myst_990080_2008-07-05_00-00-00_MS_3.1_088.wav,237484,um what we did is we got our meter tape out and we measure the outside and the inside
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988448/myst_988448_2009-11-12_00-00-00_VB_1.1/myst_988448_2009-11-12_00-00-00_VB_1.1_012.wav,435820,when you drop it it the gravity it will push it down and then it will come back up and then keep on that motion until it gets slower and slower t come to complete stop
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990008/myst_990008_2008-09-05_00-00-00_ME_2.3/myst_990008_2008-09-05_00-00-00_ME_2.3_150.wav,321100,out of the negative side of the battery and going in to the positive side
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997277/myst_997277_2008-11-12_00-00-00_ME_2.3/myst_997277_2008-11-12_00-00-00_ME_2.3_036.wav,204396,they are important because if you j d have had them in the wrong place the mo motor won't start working
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002122/myst_002122_2014-03-04_11-45-47_LS_1.3/myst_002122_2014-03-04_11-45-47_LS_1.3_074.wav,223590,they ate all the stuff and well not well like most of the stuff they broke it up into little pieces
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007257/myst_007257_2014-10-02_08-10-40_MX_1.3/myst_007257_2014-10-02_08-10-40_MX_1.3_001.wav,29044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012201/myst_012201_2015-01-20_08-53-51_EE_4.1/myst_012201_2015-01-20_08-53-51_EE_4.1_001.wav,29044,good
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990556/myst_990556_2010-06-04_00-00-00_MS_1.2/myst_990556_2010-06-04_00-00-00_MS_1.2_011.wav,45164,nine inches
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_14-06-58_LS_2.1/myst_013023_2014-05-05_14-06-58_LS_2.1_007.wav,363644,how to make dough and how to make yeast rise and how to make a how to decompose a cookie and some yeast with water
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008045/myst_008045_2014-04-03_11-11-19_EE_1.1/myst_008045_2014-04-03_11-11-19_EE_1.1_012.wav,219576,so the battery gets it power and the light so the battery is like a light
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007253/myst_007253_2015-02-18_11-47-11_LS_1.1/myst_007253_2015-02-18_11-47-11_LS_1.1_003.wav,90844,have to go through a system
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995731/myst_995731_2011-04-03_00-00-00_ME_4.2/myst_995731_2011-04-03_00-00-00_ME_4.2_033.wav,94476,um the number of washers get larger
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990032/myst_990032_2008-12-05_00-00-00_MS_3.3/myst_990032_2008-12-05_00-00-00_MS_3.3_060.wav,286124,but there's a thousand oh yes a thousand in a m meter but a hundred in a a centimeters f
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002304/myst_002304_2015-03-13_13-09-58_LS_1.3/myst_002304_2015-03-13_13-09-58_LS_1.3_027.wav,325054,because they all eat meat cause the tiger the lion the wolf and the shark and all of them eat meat so that's pretty much how they connect
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996419/myst_996419_2009-02-09_00-00-00_VB_1.1/myst_996419_2009-02-09_00-00-00_VB_1.1_018.wav,155404,point is um level with the desk that it's swinging on
